word1,word2,count,Cn1,Prob
got,good,1,27,0.011645261
got,hack,1,27,0.009338793
got,hit,1,27,0.00997506
got,ingredi,1,27,0.009338793
got,layer,1,27,0.009338793
got,learn,1,27,0.00997506
got,lot,1,27,0.010531794
got,mad,1,27,0.009497859
got,new,1,27,0.011963395
got,one,1,27,0.013156396
got,onto,1,27,0.009497859
got,point,1,27,0.010054593
got,ran,1,27,0.009497859
got,serious,1,27,0.009656926
got,servic,1,27,0.00973646
got,six,1,27,0.010054593
got,told,1,27,0.009815993
got,vol,1,27,0.009338793
got,win,1,27,0.01021366
gotta,live,1,1,0.251113468
gotten,place,1,1,0.251033934
govern,bank,1,5,0.050397667
govern,persever,1,5,0.050159067
govern,reform,1,5,0.050079533
govern,show,1,5,0.051113468
govern,use,1,5,0.051988335
governor,road,1,1,0.250715801
grab,almost,1,4,0.062818134
grab,arm,1,4,0.062897667
grab,cash,1,4,0.062659067
grab,hand,1,4,0.063056734
grace,architectur,1,2,0.125079533
grace,overcam,1,2,0.125079533
grade,great,1,1,0.251590668
graduat,card,1,5,0.0504772
graduat,never,1,5,0.051113468
graduat,rememb,1,5,0.050397667
graduat,season,1,5,0.050795334
graduat,yeah,1,5,0.050397667
grammi,pa,1,1,0.252545069
grani,hillari,1,1,0.250079533
grape,day,1,1,0.252465536
graphic,buddha,1,1,0.250079533
grasp,feet,1,1,0.250318134
grate,never,1,2,0.126113468
grate,news,1,2,0.1254772
great,auction,1,20,0.0127386
great,barrier,1,20,0.012579533
great,book,1,20,0.013136267
great,ce,1,20,0.013056734
great,deal,1,20,0.0129772
great,discuss,1,20,0.0127386
great,hey,1,20,0.013295334
great,mind,1,20,0.013136267
great,oversight,1,20,0.012579533
great,prize,1,20,0.012579533
great,quot,1,20,0.012659067
great,see,1,20,0.013931601
great,stite,1,20,0.012579533
great,subway,1,20,0.012659067
great,tale,1,20,0.012659067
great,team,1,20,0.013136267
great,though,1,20,0.013454401
great,trip,1,20,0.012818134
great,way,1,20,0.013931601
great,weekend,1,20,0.012897667
green,orang,1,3,0.083412867
green,replac,1,3,0.0834924
green,wall,1,3,0.083969601
greet,card,2,3,0.4169848
greet,stepmoth,1,3,0.083386356
greink,gave,1,1,0.2504772
gresh,mari,1,1,0.250079533
grip,hand,1,1,0.250556734
grizzgala,fundrais,1,1,0.250079533
groff,clm,1,1,0.250079533
groom,chase,1,3,0.0834924
groom,odd,1,3,0.0834924
groom,tri,1,3,0.084844468
ground,mani,1,1,0.251590668
group,mount,1,3,0.083412867
group,say,1,3,0.085401202
group,ts,1,3,0.083412867
groupi,bound,1,1,0.250159067
grove,look,1,1,0.251272534
grow,everyon,1,2,0.125715801
grow,less,1,2,0.125318134
grower,winemak,1,1,0.250079533
growth,growth,1,2,0.125159067
growth,ll,1,2,0.126670201
guacamol,black,1,1,0.250715801
guard,stand,1,1,0.250397667
guess,decripit,1,6,0.0417462
guess,don,1,6,0.044688936
guess,front,1,6,0.041905267
guess,spammer,1,6,0.041825733
guess,think,1,6,0.043734535
guess,usual,1,6,0.042143867
guest,hous,1,3,0.084208201
guest,ll,1,3,0.085003535
guest,soloist,1,3,0.083412867
guid,brussel,1,2,0.125079533
guid,fear,1,2,0.1252386
guildelin,allow,1,1,0.2504772
guilti,attempt,1,3,0.083571934
guilti,pleasur,1,3,0.083412867
guilti,sexual,1,3,0.083412867
gun,drawn,1,1,0.250079533
gutter,talk,1,1,0.250715801
guy,also,1,15,0.018336868
guy,auction,1,15,0.016905267
guy,count,1,15,0.0169848
guy,don,1,15,0.019688936
guy,fieri,1,15,0.0167462
guy,great,1,15,0.018257335
guy,leav,1,15,0.016905267
guy,must,1,15,0.017064334
guy,need,1,15,0.018655002
guy,one,1,15,0.020563803
guy,rnwk,1,15,0.0167462
guy,say,1,15,0.018734535
guy,tri,1,15,0.018177801
guy,ve,1,15,0.018257335
guy,yes,1,15,0.0172234
gym,go,1,1,0.253658537
h,america,1,13,0.019548903
h,brunswick,1,13,0.019310303
h,carolina,1,13,0.019310303
h,examin,1,13,0.019310303
h,floor,1,13,0.01970797
h,guy,1,13,0.02042377
h,juli,1,13,0.019389836
h,michael,1,13,0.019310303
h,panther,1,13,0.019310303
h,po,1,13,0.01970797
h,seen,1,13,0.01970797
h,special,1,13,0.019867036
h,ward,1,13,0.019310303
ha,a,1,1,0.251272534
habitat,human,1,1,0.250397667
hack,open,1,1,0.2504772
haha,cultur,1,8,0.031329533
haha,cute,1,8,0.031409067
haha,la,1,8,0.0314886
haha,thank,1,8,0.032602068
haha,thought,1,8,0.032283934
haha,tommorow,1,8,0.031329533
haha,well,1,8,0.032920201
haha,work,1,8,0.033636002
hahah,hea,1,1,0.250795334
hahaha,guy,1,1,0.251193001
hahahahaha,love,1,1,0.252942736
hair,bad,1,3,0.084446801
hair,come,1,3,0.085321668
hair,fall,1,3,0.083731
half,arena,1,3,0.0834924
half,dozen,1,3,0.0834924
half,slice,1,3,0.083412867
halfway,ve,1,1,0.251590668
hall,come,1,2,0.126988335
hall,joffrey,1,2,0.125079533
halt,digg,1,2,0.1252386
halt,member,1,2,0.125556734
hamilton,crack,1,1,0.250318134
hammon,field,1,2,0.125556734
hammon,parkway,1,2,0.125079533
hand,applic,1,7,0.035873353
hand,didn,1,7,0.036430086
hand,feet,1,7,0.036032419
hand,given,1,7,0.036032419
hand,note,1,7,0.035873353
hand,said,1,7,0.04048629
hand,written,1,7,0.035793819
hang,arm,1,5,0.050397667
hang,around,1,5,0.051033934
hang,charl,1,5,0.050159067
hang,hand,1,5,0.050556734
hang,wash,1,5,0.050318134
happen,can,1,6,0.04596147
happen,don,1,6,0.044688936
happen,fell,1,6,0.0417462
happen,mani,1,6,0.043257335
happen,threaten,1,6,0.0417462
happen,ve,1,6,0.043257335
happi,announc,1,6,0.0417462
happi,final,1,6,0.0422234
happi,friday,1,6,0.0422234
happi,humid,1,6,0.0417462
happi,place,1,6,0.042700601
happi,sometim,1,6,0.0422234
happili,provid,1,1,0.2504772
hard,core,1,8,0.031409067
hard,enough,1,8,0.031886267
hard,last,1,8,0.032840668
hard,learn,1,8,0.031965801
hard,someplac,1,8,0.031329533
hard,tell,1,8,0.031886267
hard,time,1,8,0.035147137
hard,top,1,8,0.031886267
hardwood,behind,1,1,0.250556734
harford,counti,1,1,0.250397667
harm,everyon,1,1,0.250715801
harmonium,think,1,1,0.252067869
harper,trombon,1,1,0.250079533
harri,connick,1,3,0.083412867
harri,offic,1,3,0.084208201
harri,pa,1,3,0.085878402
harsh,anytim,1,1,0.250159067
hat,bore,1,2,0.125079533
hat,pearl,1,2,0.125079533
hate,bird,1,5,0.0502386
hate,heat,1,5,0.0502386
hate,miss,1,5,0.050556734
hate,shop,1,5,0.050159067
hate,time,1,5,0.053897137
haunt,littl,1,1,0.251113468
haven,one,1,3,0.08723047
haven,put,1,3,0.084049134
haven,seen,1,3,0.083810534
hawaii,much,1,1,0.252226935
hawk,illinoi,1,1,0.250079533
hday,even,1,5,0.051272534
hday,gave,1,5,0.0504772
hday,lesson,1,5,0.050159067
hday,may,1,5,0.050954401
hday,save,1,5,0.0504772
hea,beat,1,10,0.02542948
hea,believ,1,10,0.025787381
hea,belong,1,10,0.02507158
hea,felt,1,10,0.02528632
hea,purpos,1,10,0.02514316
hea,romney,1,10,0.02514316
hea,s,2,10,0.12542948
hea,shape,1,10,0.02528632
hea,will,1,10,0.028221103
head,alvin,1,9,0.027857311
head,back,1,9,0.029368446
head,coach,1,9,0.028254978
head,gag,1,9,0.027857311
head,green,1,9,0.028016378
head,gutter,1,9,0.027857311
head,home,1,9,0.029288912
head,re,1,9,0.029527513
head,toward,1,9,0.028334512
heal,a,1,1,0.251272534
health,boon,1,3,0.083386356
health,care,2,3,0.417037823
healthcar,product,1,1,0.250318134
hear,although,1,9,0.028095911
hear,awak,1,9,0.027857311
hear,bureau,1,9,0.027857311
hear,conclud,1,9,0.027857311
hear,djsosnekspqnslanskam,1,9,0.027857311
hear,everi,1,9,0.028811712
hear,guy,1,9,0.028970779
hear,high,1,9,0.028652645
hear,word,1,9,0.028175445
heard,bass,1,4,0.062659067
heard,juli,1,4,0.062659067
heard,someon,1,4,0.062897667
heard,watch,1,4,0.063295334
heat,good,1,3,0.085719335
heat,nation,1,3,0.083810534
heat,whoa,1,3,0.0834924
heaven,father,1,3,0.083651467
heaven,hell,1,3,0.083651467
heaven,pervas,1,3,0.083412867
heavili,stove,1,1,0.250079533
hehe,love,1,1,0.252942736
heinz,consum,1,1,0.250079533
held,june,1,1,0.250318134
helen,school,1,1,0.251033934
hell,don,1,4,0.065522269
hell,fire,1,4,0.0627386
hell,froze,1,4,0.062579533
hell,larger,1,4,0.062579533
hello,hello,1,3,0.083571934
hello,new,1,3,0.086037469
hello,ya,1,3,0.0834924
helmet,bat,1,1,0.250397667
help,accept,1,19,0.013396495
help,actress,1,19,0.013316962
help,america,1,19,0.013476028
help,boy,1,19,0.013476028
help,cinco,1,19,0.013237428
help,class,1,19,0.013555562
help,colleg,1,19,0.013396495
help,feel,1,19,0.014828096
help,give,1,19,0.014271362
help,graduat,1,19,0.013555562
help,hold,1,19,0.013555562
help,monetari,1,19,0.013237428
help,offici,1,19,0.013476028
help,organ,1,19,0.013476028
help,produc,1,19,0.013476028
help,reader,1,19,0.013316962
help,suggest,1,19,0.013635095
help,temper,1,19,0.013237428
help,treat,1,19,0.013476028
hencefo,h,1,1,0.250397667
herald,tribun,1,1,0.250159067
herb,clark,1,1,0.250079533
hern,central,1,1,0.2502386
hero,love,1,1,0.252942736
hewlett,packard,1,1,0.250079533
hey,babe,1,11,0.022799576
hey,boston,1,11,0.022871879
hey,can,1,11,0.02663164
hey,clifbar,1,11,0.022799576
hey,decid,1,11,0.023233394
hey,hey,2,11,0.114359395
hey,like,1,11,0.027499277
hey,man,1,11,0.023667213
hey,nate,1,11,0.022799576
hey,shawti,1,11,0.022799576
hi,sueann,1,1,0.250079533
hiatus,law,1,1,0.250397667
hibiscus,agua,1,1,0.250079533
hickey,hospit,1,2,0.125556734
hickey,remain,1,2,0.1252386
hide,phone,1,1,0.250397667
high,anticip,1,11,0.022792346
high,critic,1,11,0.022857418
high,dri,1,11,0.022857418
high,hope,1,11,0.023312928
high,kinet,1,11,0.022792346
high,qualiti,1,11,0.023052637
high,school,3,11,0.205391401
high,tea,1,11,0.023182782
high,three,1,11,0.023247855
highlight,def,1,2,0.1252386
highlight,seri,1,2,0.125397667
hike,want,1,1,0.251829268
hilari,favorit,1,2,0.125318134
hilari,need,1,2,0.126988335
hill,surpris,1,2,0.1252386
hill,two,1,2,0.126431601
hillari,ive,1,1,0.250159067
hing,reattach,1,1,0.250079533
hire,four,1,2,0.1254772
hire,make,1,2,0.12826087
histor,trade,1,1,0.250159067
histori,also,1,2,0.126670201
histori,philosophi,1,2,0.125079533
hit,came,1,9,0.028254978
hit,hard,1,9,0.028414045
hit,helmet,1,9,0.027857311
hit,home,1,9,0.029288912
hit,inning,1,9,0.028095911
hit,pitch,1,9,0.028016378
hit,someth,1,9,0.028493578
hit,sta,1,9,0.028493578
hit,will,1,9,0.031356781
hless,burden,1,1,0.250079533
hmm,got,1,1,0.251749735
hmmm,term,1,1,0.2504772
hold,arch,1,5,0.050079533
hold,fo,1,5,0.050159067
hold,let,1,5,0.051908802
hold,team,1,5,0.050636267
hold,tumultu,1,5,0.050079533
hole,dri,1,1,0.250159067
holi,fuck,1,4,0.062818134
holi,man,1,4,0.063533934
holi,night,1,4,0.063533934
holi,shit,1,4,0.062818134
holiday,lover,1,2,0.125079533
holiday,wonder,1,2,0.1254772
holland,first,1,1,0.252545069
holli,contract,1,1,0.250159067
holm,nice,1,1,0.250874867
home,bitter,1,20,0.012575557
home,call,1,20,0.013482238
home,consign,1,20,0.012575557
home,decor,1,20,0.012575557
home,feel,1,20,0.014086691
home,go,1,20,0.01597561
home,graduat,1,20,0.012877784
home,miss,1,20,0.013028897
home,mom,2,20,0.06295334
home,next,1,20,0.013482238
home,pa,1,20,0.014917815
home,run,1,20,0.013633351
home,saw,1,20,0.012877784
home,son,1,20,0.012877784
home,stretch,1,20,0.012651113
home,talk,1,20,0.013180011
home,ve,1,20,0.014011135
home,via,1,20,0.012575557
home,wolf,1,20,0.012802227
homer,match,1,2,0.1252386
homer,previous,1,2,0.125159067
homework,get,1,1,0.254056204
homi,love,1,1,0.252942736
honest,even,1,1,0.251272534
honeydew,melon,1,1,0.250079533
honor,also,1,2,0.126670201
honor,recogn,1,2,0.125079533
hoop,help,1,1,0.251352068
hop,wonder,1,1,0.2504772
hope,beat,1,9,0.028201956
hope,can,1,9,0.031595381
hope,don,2,9,0.141575351
hope,guy,1,9,0.028838223
hope,ll,1,9,0.029262401
hope,project,1,9,0.02813126
hope,repaint,1,9,0.027848474
hope,teamsoaringhigh,1,9,0.027848474
horizon,mayb,1,1,0.2504772
horribl,next,1,1,0.251033934
horrif,scene,1,1,0.250159067
hors,outsid,1,1,0.250079533
horseback,gallop,1,1,0.250079533
hosley,general,1,1,0.250318134
hospit,empangeni,1,7,0.035793819
hospit,grace,1,7,0.035873353
hospit,make,1,7,0.038975155
hospit,pasadena,1,7,0.035793819
hospit,result,1,7,0.036032419
hospit,sox,1,7,0.035793819
hospit,test,1,7,0.035873353
host,basketbal,1,3,0.083651467
host,osu,1,3,0.083412867
host,women,1,3,0.083651467
hostel,open,1,1,0.2504772
hostess,appreci,1,1,0.250159067
hot,chocol,1,5,0.0502386
hot,hot,1,5,0.050397667
hot,nope,1,5,0.050079533
hot,tea,1,5,0.050556734
hot,topic,1,5,0.050159067
hotel,use,1,2,0.126988335
hotel,worker,1,2,0.1252386
hotti,oh,1,1,0.250954401
hour,check,1,4,0.063533934
hour,choos,1,4,0.0627386
hour,listen,1,4,0.0629772
hour,school,1,4,0.063533934
hous,awhil,1,11,0.022806806
hous,cook,1,11,0.022806806
hous,curl,1,11,0.022806806
hous,doesn,1,11,0.023681674
hous,instead,1,11,0.023204473
hous,just,1,11,0.02686301
hous,late,1,11,0.02360214
hous,park,1,11,0.023284007
hous,pongyi,1,11,0.022806806
hous,rc,1,11,0.022806806
hous,will,1,11,0.026306276
household,help,1,2,0.126352068
household,reli,1,2,0.125159067
houston,beer,1,1,0.250079533
howdi,ali,1,1,0.250079533
howev,custom,1,6,0.0419848
howev,dug,1,6,0.041825733
howev,know,1,6,0.044529869
howev,metamorphos,1,6,0.0417462
howev,mind,1,6,0.042302934
howev,seem,1,6,0.042621068
hrs,til,1,1,0.250079533
hu,bad,1,2,0.126113468
hu,like,1,2,0.130249205
hub,weren,1,1,0.250079533
hug,kill,1,1,0.250318134
huge,congratul,1,5,0.050159067
huge,cost,1,5,0.050715801
huge,feder,1,5,0.0502386
huge,honor,1,5,0.050159067
huge,load,1,5,0.050159067
hugh,carey,1,1,0.250079533
human,give,1,5,0.051113468
human,know,1,5,0.052863203
human,strong,1,5,0.050397667
human,wisdom,1,5,0.0502386
human,yup,1,5,0.050159067
humbug,man,1,1,0.251033934
humid,sit,1,1,0.2502386
hungri,kind,1,1,0.250715801
hunt,land,1,1,0.250397667
huntington,memori,1,2,0.125556734
huntington,whiteley,1,2,0.125079533
hurri,light,1,1,0.250556734
husband,engin,1,1,0.250318134
hustl,back,1,1,0.251590668
hwhile,invest,1,1,0.250079533
hwood,hill,1,2,0.125159067
hwood,station,1,2,0.1252386
hydrofoil,close,1,1,0.250636267
hypothet,bomb,1,1,0.250397667
hz,idiot,1,1,0.250079533
ical,wo,1,1,0.250318134
icantstandpeopl,think,1,1,0.252067869
ice,cream,1,2,0.1252386
ice,cube,1,2,0.125159067
ici,chill,1,1,0.2502386
icip,org,1,1,0.250159067
icl,shouldn,1,2,0.125159067
icl,www,1,2,0.125318134
icular,emphasi,1,1,0.250159067
idaho,california,1,1,0.2502386
idea,fr,1,7,0.035793819
idea,give,1,7,0.036827753
idea,realli,1,7,0.036907287
idea,said,1,7,0.04048629
idea,sunday,1,7,0.036191486
idea,take,1,7,0.037543554
idea,will,1,7,0.039293289
ideal,world,1,1,0.251272534
idealist,folk,1,1,0.250159067
ident,chose,1,1,0.250159067
identifi,locat,1,1,0.250159067
idf,brass,1,3,0.083412867
idf,chief,1,3,0.0834924
idf,offic,1,3,0.084208201
idiot,ban,1,1,0.250159067
idol,las,1,1,0.250079533
ie,answer,1,4,0.062818134
ie,butler,1,4,0.062579533
ie,go,1,4,0.066158537
ie,inc,1,4,0.062579533
ifi,wet,1,1,0.250159067
ific,mall,1,1,0.250159067
ignor,arrow,1,2,0.125079533
ignor,lanc,1,2,0.125079533
iii,justic,1,1,0.250159067
ik,never,1,1,0.251113468
ill,now,1,1,0.251908802
illeg,yeah,1,1,0.250397667
illinoi,though,1,1,0.250954401
im,almost,1,4,0.062818134
im,follow,1,4,0.063852068
im,lil,1,4,0.062579533
im,send,1,4,0.062897667
ima,go,1,1,0.253658537
imag,balanc,1,9,0.028016378
imag,design,1,9,0.028254978
imag,form,1,9,0.028016378
imag,hea,1,9,0.028573112
imag,memento,1,9,0.027857311
imag,problem,1,9,0.028493578
imag,produc,1,9,0.028095911
imag,store,1,9,0.027936845
imag,take,1,9,0.029607046
imagin,field,1,1,0.250556734
imbalanc,situat,1,1,0.250318134
imit,approxim,1,1,0.250079533
immedi,began,1,3,0.083651467
immedi,crisi,1,3,0.083571934
immedi,effect,1,3,0.083810534
imo,toxin,1,1,0.250079533
impact,legisl,1,1,0.2502386
imperfect,fault,1,1,0.250159067
imperi,woodpeck,1,1,0.250079533
impetus,get,1,2,0.129056204
impetus,regul,1,2,0.1252386
implement,wordpress,1,1,0.250079533
impo,ant,6,7,0.750022724
impo,digit,1,7,0.035782457
impos,gift,1,2,0.125556734
impos,will,1,2,0.128579003
impress,habitat,1,4,0.06255965
impress,plate,2,4,0.3126193
impress,so,1,4,0.06255965
improv,citi,1,3,0.084208201
improv,employe,1,3,0.083651467
improv,trenton,1,3,0.0834924
impuls,transfer,1,1,0.2502386
in,far,1,3,0.083731
in,said,1,3,0.088105338
in,sever,1,3,0.083571934
inappropri,websit,1,1,0.250318134
inc,repres,1,1,0.250159067
incarn,bud,1,1,0.250079533
inch,chunk,1,1,0.250159067
incid,palestinian,1,1,0.250159067
incl,payment,1,1,0.250159067
includ,calv,1,12,0.020912867
includ,estim,1,12,0.020912867
includ,gift,1,12,0.021390067
includ,indoor,1,12,0.020912867
includ,mayor,1,12,0.021390067
includ,model,1,12,0.0209924
includ,new,1,12,0.023537469
includ,pastri,1,12,0.020912867
includ,push,1,12,0.021390067
includ,seafood,1,12,0.020912867
includ,signatur,1,12,0.020912867
includ,sue,1,12,0.020912867
increas,fuel,1,2,0.125079533
increas,tangibl,1,2,0.125079533
inculc,like,1,1,0.255249205
inde,friend,1,1,0.250874867
independ,cach,1,3,0.083810534
independ,music,1,3,0.084049134
independ,stephen,1,3,0.0834924
indi,tonight,1,1,0.251113468
indic,financi,1,1,0.2502386
individu,band,1,6,0.042143867
individu,busi,1,6,0.042700601
individu,libe,1,6,0.0417462
individu,now,1,6,0.043575468
individu,program,1,6,0.042064334
individu,want,1,6,0.043495935
indoor,footbal,1,1,0.2502386
indulg,realiti,1,1,0.250159067
industri,oppon,1,1,0.2502386
infant,school,1,1,0.251033934
inferior,edward,1,1,0.2502386
influenc,earn,1,1,0.250079533
info,arsenic,1,1,0.250079533
inform,avail,1,7,0.035873353
inform,bring,1,7,0.03627102
inform,choic,1,7,0.035873353
inform,hold,1,7,0.036111953
inform,miss,1,7,0.03627102
inform,rashkov,1,7,0.035793819
inform,will,1,7,0.039293289
infrastructur,bro,1,1,0.250159067
ing,activ,1,4,0.062818134
ing,fav,1,4,0.062579533
ing,health,1,4,0.0627386
ing,walkerfailur,1,4,0.062579533
ingl,outsel,1,1,0.250079533
ingnow,want,1,1,0.251829268
ingredi,great,1,1,0.251590668
inhabit,mind,1,1,0.250636267
inhal,substanc,1,1,0.250079533
inhibit,abil,1,1,0.250079533
initi,various,1,1,0.250159067
injur,amid,1,2,0.125079533
injur,crash,1,2,0.125159067
injuri,sound,1,1,0.250795334
inn,otherwis,1,1,0.250079533
inner,citi,1,1,0.250874867
innermost,winter,1,1,0.250318134
inning,game,1,4,0.063772534
inning,greink,1,4,0.062579533
inning,two,1,4,0.063931601
inning,yield,1,4,0.062579533
inord,teach,1,1,0.250159067
input,veteran,1,1,0.250159067
insan,escapad,1,2,0.125079533
insan,face,1,2,0.125556734
insid,airpo,1,4,0.062659067
insid,build,1,4,0.063215801
insid,couch,1,4,0.062659067
insid,sole,1,4,0.0627386
insight,fashion,1,1,0.250159067
insist,trump,1,1,0.2502386
inspir,energ,1,6,0.0417462
inspir,fashion,1,6,0.041825733
inspir,great,1,6,0.043257335
inspir,leadership,1,6,0.0419848
inspir,lot,1,6,0.042939201
inspir,store,1,6,0.041825733
instal,flat,1,2,0.125159067
instal,tin,1,2,0.125079533
instant,price,1,1,0.2502386
instead,arm,1,6,0.042064334
instead,can,1,6,0.04596147
instead,extra,1,6,0.041825733
instead,motorbl,1,6,0.0417462
instead,pick,1,6,0.0422234
instead,star,1,6,0.0422234
institut,a,1,2,0.126272534
institut,govern,1,2,0.125397667
instruct,data,1,1,0.2502386
instrument,thing,1,1,0.252067869
intellectu,scientif,1,1,0.250079533
intellig,gather,1,1,0.2502386
intend,deton,1,1,0.250079533
intens,purpos,1,1,0.250159067
intent,impos,1,2,0.125159067
intent,outcom,1,2,0.125079533
interdepend,follow,1,1,0.251352068
interest,a,1,4,0.063772534
interest,area,1,4,0.0629772
interest,charact,1,4,0.0627386
interest,number,1,4,0.063136267
interior,trim,1,1,0.250159067
intern,carbon,1,4,0.062579533
intern,herald,1,4,0.062579533
intern,recognit,1,4,0.062579533
intern,task,1,4,0.062579533
internet,week,1,1,0.251908802
internmistak,total,1,1,0.250318134
interpret,sex,1,1,0.250079533
interview,ford,1,4,0.062579533
interview,guy,1,4,0.063693001
interview,possibl,1,4,0.062897667
interview,think,1,4,0.064567869
intornado,victim,1,1,0.250318134
intrigu,go,1,2,0.128658537
intrigu,oppo,1,2,0.1252386
intro,kitchen,1,1,0.250318134
introduc,afrolatino,1,3,0.083412867
introduc,intern,1,3,0.083651467
introduc,model,1,3,0.0834924
invent,chick,1,1,0.2502386
invest,either,1,1,0.250397667
invit,music,1,1,0.250715801
invoic,block,1,1,0.250318134
involv,clarifi,1,5,0.050079533
involv,fresh,1,5,0.0502386
involv,get,1,5,0.054056204
involv,mike,1,5,0.050318134
involv,sever,1,5,0.0502386
io,ipad,1,1,0.250079533
ipa,icip,1,1,0.250079533
ipad,multi,1,1,0.250079533
ipen,screen,1,1,0.250159067
iphon,just,1,1,0.254135737
iraq,shurqat,1,1,0.250079533
is,glaxosmithklin,1,1,0.250079533
ishhh,goodnight,1,1,0.250079533
isn,construct,1,5,0.0502386
isn,crash,1,5,0.050159067
isn,just,1,5,0.054135737
isn,known,1,5,0.050159067
isn,simpl,1,5,0.050397667
isnt,good,1,1,0.252386002
isra,side,1,1,0.2504772
israel,govern,1,1,0.250397667
issu,charg,1,5,0.050397667
issu,rais,1,5,0.050159067
issu,result,1,5,0.050318134
issu,serious,1,5,0.050397667
issu,wholli,1,5,0.050079533
ist,emphasi,1,5,0.050159067
ist,esperanza,1,5,0.050079533
ist,kind,1,5,0.050715801
ist,want,1,5,0.051829268
ist,work,1,5,0.052386002
italian,dish,1,2,0.125079533
italian,writer,1,2,0.125159067
ithankgod,famili,1,1,0.250795334
itun,thoma,1,1,0.250159067
iu,move,1,1,0.250874867
iv,never,1,1,0.251113468
ivan,pm,1,1,0.250159067
ive,famili,1,2,0.125795334
ive,honest,1,2,0.125079533
jack,place,1,1,0.251033934
jackson,dimitri,1,1,0.250079533
